file,path,size_bytes,appears_propositional,lean_accepted,notes
imo_1993_p5.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/imo_1993_p5.lean,203,false,skipped,
imo_2006_p3.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/imo_2006_p3.lean,267,false,skipped,
induction_divisibility_3div2tooddnp1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_divisibility_3div2tooddnp1.lean,179,false,skipped,
induction_divisibility_3divnto3m2n.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_divisibility_3divnto3m2n.lean,171,false,skipped,
induction_divisibility_9div10tonm1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_divisibility_9div10tonm1.lean,183,false,skipped,
induction_ineq_nsqlefactn.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_ineq_nsqlefactn.lean,173,false,skipped,
induction_seq_mul2pnp1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_seq_mul2pnp1.lean,250,false,skipped,
induction_sum2kp1npqsqm1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_sum2kp1npqsqm1.lean,199,false,skipped,
induction_sum_1oktkp1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_sum_1oktkp1.lean,214,false,skipped,
induction_sum_odd.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/induction_sum_odd.lean,182,false,skipped,
mathd_algebra_10.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_10.lean,174,false,skipped,
mathd_algebra_101.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_101.lean,189,false,skipped,
mathd_algebra_104.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_104.lean,172,false,skipped,
mathd_algebra_109.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_109.lean,185,false,skipped,
mathd_algebra_11.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_11.lean,247,false,skipped,
mathd_algebra_110.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_110.lean,213,false,skipped,
mathd_algebra_116.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_116.lean,225,false,skipped,
mathd_algebra_119.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_119.lean,193,false,skipped,
mathd_algebra_123.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_123.lean,213,false,skipped,
mathd_algebra_126.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_126.lean,202,false,skipped,
mathd_algebra_13.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_13.lean,262,false,skipped,
mathd_algebra_131.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_131.lean,282,false,skipped,
mathd_algebra_132.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_132.lean,250,false,skipped,
mathd_algebra_140.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_140.lean,269,false,skipped,
mathd_algebra_144.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_144.lean,293,false,skipped,
mathd_algebra_149.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_149.lean,299,false,skipped,
mathd_algebra_15.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_15.lean,241,false,skipped,
mathd_algebra_151.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_151.lean,179,false,skipped,
mathd_algebra_159.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_159.lean,246,false,skipped,
mathd_algebra_181.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_181.lean,189,false,skipped,
mathd_algebra_182.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_182.lean,164,false,skipped,
mathd_algebra_185.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_185.lean,243,false,skipped,
mathd_algebra_190.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_190.lean,168,false,skipped,
mathd_algebra_192.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_192.lean,261,false,skipped,
mathd_algebra_206.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_206.lean,268,false,skipped,
mathd_algebra_214.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_214.lean,221,false,skipped,
mathd_algebra_22.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_22.lean,153,false,skipped,
mathd_algebra_224.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_224.lean,228,false,skipped,
mathd_algebra_234.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_234.lean,188,false,skipped,
mathd_algebra_245.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_245.lean,226,false,skipped,
mathd_algebra_247.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_247.lean,224,false,skipped,
mathd_algebra_251.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_251.lean,184,false,skipped,
mathd_algebra_267.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_267.lean,224,false,skipped,
mathd_algebra_28.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_28.lean,236,false,skipped,
mathd_algebra_282.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_282.lean,337,false,skipped,
mathd_algebra_31.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_31.lean,281,false,skipped,
mathd_algebra_323.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_323.lean,203,false,skipped,
mathd_algebra_327.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_327.lean,189,false,skipped,
mathd_algebra_35.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_35.lean,238,false,skipped,
mathd_algebra_37.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_37.lean,198,false,skipped,
mathd_algebra_393.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_393.lean,196,false,skipped,
mathd_algebra_405.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_405.lean,215,false,skipped,
mathd_algebra_410.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_410.lean,176,false,skipped,
mathd_algebra_421.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_421.lean,301,false,skipped,
mathd_algebra_422.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_422.lean,236,false,skipped,
mathd_algebra_43.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_43.lean,229,false,skipped,
mathd_algebra_433.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_433.lean,203,false,skipped,
mathd_algebra_437.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_437.lean,231,false,skipped,
mathd_algebra_451.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_451.lean,252,false,skipped,
mathd_algebra_455.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_455.lean,178,false,skipped,
mathd_algebra_462.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_462.lean,175,false,skipped,
mathd_algebra_48.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_48.lean,211,false,skipped,
mathd_algebra_480.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_480.lean,276,false,skipped,
mathd_algebra_482.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_482.lean,307,false,skipped,
mathd_algebra_493.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_493.lean,209,false,skipped,
mathd_algebra_509.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_509.lean,215,false,skipped,
mathd_algebra_51.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_51.lean,218,false,skipped,
mathd_algebra_510.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_510.lean,209,false,skipped,
mathd_algebra_536.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_536.lean,179,false,skipped,
mathd_algebra_547.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_547.lean,197,false,skipped,
mathd_algebra_55.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_55.lean,236,false,skipped,
mathd_algebra_568.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_568.lean,202,false,skipped,
mathd_algebra_59.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_59.lean,175,false,skipped,
mathd_algebra_616.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_616.lean,228,false,skipped,
mathd_algebra_67.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_67.lean,226,false,skipped,
mathd_algebra_69.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_69.lean,222,false,skipped,
mathd_algebra_73.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_73.lean,219,false,skipped,
mathd_algebra_77.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_77.lean,292,false,skipped,
mathd_algebra_89.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_89.lean,207,false,skipped,
mathd_algebra_96.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_algebra_96.lean,298,false,skipped,
mathd_numbertheory_101.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_101.lean,145,false,skipped,
mathd_numbertheory_102.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_102.lean,143,false,skipped,
mathd_numbertheory_109.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_109.lean,223,false,skipped,
mathd_numbertheory_110.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_110.lean,253,false,skipped,
mathd_numbertheory_126.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_126.lean,338,false,skipped,
mathd_numbertheory_13.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_13.lean,293,false,skipped,
mathd_numbertheory_132.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_132.lean,143,false,skipped,
mathd_numbertheory_136.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_136.lean,177,false,skipped,
mathd_numbertheory_149.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_149.lean,218,false,skipped,
mathd_numbertheory_155.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_155.lean,207,false,skipped,
mathd_numbertheory_156.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_156.lean,189,false,skipped,
mathd_numbertheory_169.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_169.lean,156,false,skipped,
mathd_numbertheory_188.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_188.lean,150,false,skipped,
mathd_numbertheory_198.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_198.lean,149,false,skipped,
mathd_numbertheory_200.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_200.lean,142,false,skipped,
mathd_numbertheory_202.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_202.lean,158,false,skipped,
mathd_numbertheory_211.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_211.lean,220,false,skipped,
mathd_numbertheory_22.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_22.lean,240,false,skipped,
mathd_numbertheory_221.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_221.lean,237,false,skipped,
mathd_numbertheory_232.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_232.lean,222,false,skipped,
mathd_numbertheory_236.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_236.lean,149,false,skipped,
mathd_numbertheory_24.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_24.lean,174,false,skipped,
mathd_numbertheory_252.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_252.lean,141,false,skipped,
mathd_numbertheory_257.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_257.lean,233,false,skipped,
mathd_numbertheory_269.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_269.lean,184,false,skipped,
mathd_numbertheory_284.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_284.lean,234,false,skipped,
mathd_numbertheory_30.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_30.lean,199,false,skipped,
mathd_numbertheory_301.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_301.lean,181,false,skipped,
mathd_numbertheory_303.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_303.lean,259,false,skipped,
mathd_numbertheory_32.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_32.lean,210,false,skipped,
mathd_numbertheory_326.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_326.lean,188,false,skipped,
mathd_numbertheory_33.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_33.lean,187,false,skipped,
mathd_numbertheory_335.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_335.lean,172,false,skipped,
mathd_numbertheory_35.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_35.lean,224,false,skipped,
mathd_numbertheory_37.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_37.lean,159,false,skipped,
mathd_numbertheory_370.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_370.lean,178,false,skipped,
mathd_numbertheory_403.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_403.lean,173,false,skipped,
mathd_numbertheory_405.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_405.lean,353,false,skipped,
mathd_numbertheory_412.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_412.lean,219,false,skipped,
mathd_numbertheory_42.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_42.lean,280,false,skipped,
mathd_numbertheory_43.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_43.lean,173,false,skipped,
mathd_numbertheory_45.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_45.lean,155,false,skipped,
mathd_numbertheory_458.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_458.lean,168,false,skipped,
mathd_numbertheory_461.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_461.lean,242,false,skipped,
mathd_numbertheory_466.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_466.lean,168,false,skipped,
mathd_numbertheory_48.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_48.lean,195,false,skipped,
mathd_numbertheory_530.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_530.lean,255,false,skipped,
mathd_numbertheory_543.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_543.lean,176,false,skipped,
mathd_numbertheory_629.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_629.lean,196,false,skipped,
mathd_numbertheory_64.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_64.lean,176,false,skipped,
mathd_numbertheory_640.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_640.lean,169,false,skipped,
mathd_numbertheory_668.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_668.lean,211,false,skipped,
mathd_numbertheory_690.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_690.lean,245,false,skipped,
mathd_numbertheory_709.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_709.lean,294,false,skipped,
mathd_numbertheory_739.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_739.lean,141,false,skipped,
mathd_numbertheory_780.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_780.lean,250,false,skipped,
mathd_numbertheory_81.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_81.lean,139,false,skipped,
mathd_numbertheory_84.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_84.lean,166,false,skipped,
mathd_numbertheory_92.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_92.lean,173,false,skipped,
mathd_numbertheory_961.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/mathd_numbertheory_961.lean,143,false,skipped,
numbertheory_2dvd4expn.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_2dvd4expn.lean,168,false,skipped,
numbertheory_aneqprodakp4_anmsqrtanp1eq2.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_aneqprodakp4_anmsqrtanp1eq2.lean,301,false,skipped,
numbertheory_nckeqnm1ckpnm1ckm1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_nckeqnm1ckpnm1ckm1.lean,261,false,skipped,
numbertheory_prmdvsneqnsqmodpeq0.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_prmdvsneqnsqmodpeq0.lean,211,false,skipped,
numbertheory_sqmod3in01d.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_sqmod3in01d.lean,173,false,skipped,
numbertheory_sqmod4in01d.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_sqmod4in01d.lean,173,false,skipped,
numbertheory_sumkmulnckeqnmul2pownm1.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_sumkmulnckeqnmul2pownm1.lean,235,false,skipped,
numbertheory_xsqpysqintdenomeq.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid/numbertheory_xsqpysqintdenomeq.lean,196,false,skipped,
Valid.lean,/srv/luminous-dynamics/symthaea/data/benchmarks/minif2f/MiniF2F/Valid.lean,10040,false,skipped,
